id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,link,is_intimate_wear
22751,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,BIBA Women Printed White Kurta,https://assets.myntassets.com/v1/images/style/properties/0047ef9e724e0303e922e002d1d03d8c_images.jpg,FALSE
52426,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015,Casual,Red Rose Women Blue Nightdress,https://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Blue-Nightdress_ede0d874456d9255d2e36ee9c201e1b8_images.jpg,TRUE
57968,Women,Apparel,Saree,Sarees,Rust,Fall,2012,Ethnic,Prafful Rust Sari,https://assets.myntassets.com/v1/images/style/properties/Prafful-Rust-Sari_9757f197576e7b7a5eaed77a515bb03f_images.jpg,FALSE
20006,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,United Colors of Benetton Women Printed Green T-shirt,https://assets.myntassets.com/v1/images/style/properties/aff519fcd103f50388a3decb5233b411_images.jpg,FALSE
10693,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,Doodle Girl Cute Purple Tops,https://assets.myntassets.com/v1/images/style/properties/da7123f4cfb03ca41c1d285206c91d6c_images.jpg,FALSE
57154,Women,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012,Casual,Elle Women Grey Melange T-shirt,https://assets.myntassets.com/v1/images/style/properties/Elle-Women-Grey-Melange-T-shirt_ff5c6cc4af1cbc6b6cb5a410161a9568_images.jpg,FALSE
49638,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Mineral Women Pink Top,https://assets.myntassets.com/v1/images/style/properties/73173b56eac99752350b55014bde2f57_images.jpg,FALSE
43302,Women,Apparel,Dress,Dresses,Purple,Summer,2012,Casual,United Colors of Benetton Women Purple Dress,https://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Women-Purple-Dress_ce19642ae477843da4871814402090dc_images.jpg,FALSE
13472,Women,Apparel,Dress,Dresses,White,Summer,2011,Casual,United Colors of Benetton Women Solid White Dress,https://assets.myntassets.com/v1/images/style/properties/7b1b8cdc234c40b4f157b281309bf70e_images.jpg,FALSE
19974,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,United Colors of Benetton Women Yellow T-shirt,https://assets.myntassets.com/v1/images/style/properties/4d669497218f2e5dd0a1fc31efcd9c13_images.jpg,FALSE
40587,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Aurelia Women Brown Kurta,https://assets.myntassets.com/v1/images/style/properties/05c7ea0c5d71046d577199505f6bffd5_images.jpg,FALSE
36735,Women,Apparel,Topwear,Tshirts,Multi,Summer,2012,Casual,Spykar Women Cult Multi T-shirt,https://assets.myntassets.com/v1/images/style/properties/79849cc5183d3f793f86c1055e7af577_images.jpg,FALSE
59698,Women,Apparel,Innerwear,Camisoles,Cream,Summer,2014,Casual,Avirate Cream Fitted Camisoles,https://assets.myntassets.com/v1/images/style/properties/Avirate-Cream-Fitted-Camisoles_a9ba3c130ce97044dbbe43b9ac0a6c07_images.jpg,TRUE
32395,Women,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,Arrow Woman Grey Shirt,https://assets.myntassets.com/v1/images/style/properties/14bfa5ebb7ca9804880ef268b7b8b415_images.jpg,FALSE
34062,Girls,Apparel,Dress,Dresses,Pink,Summer,2012,Casual,Gini and Jony Girls Printed Pink Dress,https://assets.myntassets.com/v1/images/style/properties/6e4f3854eb7b77188e914ee94bce4758_images.jpg,FALSE
21923,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,BIBA Women Printed Black Kurta,https://assets.myntassets.com/v1/images/style/properties/39b56df9180aad807be17a6b6c72d3d8_images.jpg,FALSE
10658,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Doodle Girl Little frock White Tops,https://assets.myntassets.com/v1/images/style/properties/b6d9cf368b9fa4d275dcdab01ad15734_images.jpg,FALSE
40128,Girls,Apparel,Topwear,Tops,Orange,Summer,2012,Casual,Gini and Jony Girls Roseatte Orange Top,https://assets.myntassets.com/v1/images/style/properties/90cf8ee58032dbda3bb4f048621eb015_images.jpg,FALSE
8382,Girls,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Doodle Girl's Raw Edges Light Blue Kidswear,https://assets.myntassets.com/v1/images/style/properties/52f6936ed0d2fa4736209c5a24e26081_images.jpg,FALSE
30851,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Fabindia Women Printed Green Kurta,https://assets.myntassets.com/v1/images/style/properties/999034fbb2107eb3b716c3957bd692f4_images.jpg,FALSE
26934,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Jealous 21 Women Black Dress,https://assets.myntassets.com/v1/images/style/properties/0f4beb9e6ece9936d6e7bbebb1843845_images.jpg,FALSE
12759,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans,https://assets.myntassets.com/v1/images/style/properties/d13e53b9f61c0c9b497a1615d425c199_images.jpg,FALSE
18263,Women,Apparel,Topwear,Kurtas,Yellow,Fall,2011,Ethnic,Aneri Women Nancy Yellow Kurta,https://assets.myntassets.com/v1/images/style/properties/1d3da8bda78b6d2218d581dbd1bb1276_images.jpg,FALSE
48513,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,French Connection Women Black Top,https://assets.myntassets.com/v1/images/style/properties/44b242581628e25fc0144de2af18d9fc_images.jpg,FALSE
42815,Women,Apparel,Innerwear,Briefs,Green,Summer,2012,Casual,Little Miss Intimates Women Green Brief,https://assets.myntassets.com/v1/images/style/properties/18df8a1a3249d9111f7100e8d2ccc119_images.jpg,TRUE
59653,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Green & Pink Evening Wear Sari,https://assets.myntassets.com/v1/images/style/properties/FNF-Green---Pink-Evening-Wear-Sari_1779a9c5aa7a8f49e6fba1463c9cc87a_images.jpg,FALSE
4917,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Gini and Jony Girl's Vollie Pink Kidswear,https://assets.myntassets.com/v1/images/style/properties/391ca8805c30c40bdd92de2a5036d6d9_images.jpg,FALSE
52089,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Myntra Women Black T-shirt,https://assets.myntassets.com/v1/images/style/properties/24a81a54d15a89f41a2be1b4c775fdf3_images.jpg,FALSE
3900,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Disney Kids Girl Pooh Pink And White Top,https://assets.myntassets.com/v1/images/style/properties/8cf8c048455fe9f75cd27c3b6e5a8d4b_images.jpg,FALSE
18297,Women,Apparel,Topwear,Kurtas,Multi,Fall,2011,Ethnic,Aneri Women Kaalki Multi Coloured Kurta,https://assets.myntassets.com/v1/images/style/properties/8eca29d5e88e0d8e4dba95894542994a_images.jpg,FALSE
6688,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,UCB Women's V Neck Black T-shirt,https://assets.myntassets.com/v1/images/style/properties/07d313ec9c6dac1bf0e96188ea300c0b_images.jpg,FALSE
54984,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017,Casual,Femella Women Printed Blue Lounge Pants,https://assets.myntassets.com/v1/images/style/properties/Femella-Women-Blue-Pajama_42ce7d05539043f65e6074f133cafbde_images.jpg,TRUE
25913,Women,Apparel,Bottomwear,Leggings,Blue,Summer,2012,Casual,Femella Women Blue Leggings,https://assets.myntassets.com/v1/images/style/properties/b7f7ce5b932da14bf02c65bef78e1f60_images.jpg,FALSE
18899,Women,Apparel,Topwear,Tops,Maroon,Fall,2011,Casual,Arrow Woman Igor Maroon Top,https://assets.myntassets.com/v1/images/style/properties/e767ac6fc1b0225589249e486534c563_images.jpg,FALSE
52419,Women,Apparel,Loungewear and Nightwear,Nightdress,Coffee Brown,Winter,2015,Casual,Red Rose Women Coffee Brown Nightdress,https://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Coffee-Brown-Nightdress_bc11b67d7d636ea7c6eabb22033a98f3_images.jpg,TRUE
57957,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,Prafful Multi Coloured Sari,https://assets.myntassets.com/v1/images/style/properties/Prafful-Multi-Coloured-Sari_be03c620f639f69182222376d3712d1e_images.jpg,FALSE
20039,Women,Apparel,Bottomwear,Tights,Olive,Fall,2011,Casual,United Colors of Benetton Women Olive Floral Design Tights,https://assets.myntassets.com/v1/images/style/properties/b3d4eb59d1ce58f5b0894f74ba0e2a34_images.jpg,FALSE
24499,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Mother Earth Women Green Printed Kurta,https://assets.myntassets.com/v1/images/style/properties/01f9367ff10871af5129c7682a02d664_images.jpg,FALSE
34439,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Myntra Women Explorer White T-shirt,https://assets.myntassets.com/v1/images/style/properties/5ef4122b3f6e01b4a9180c04b80b0a3c_images.jpg,FALSE
46019,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Fabindia Women White Printed Kurta,https://assets.myntassets.com/v1/images/style/properties/a98422bcd3d77efa4891a624eab7942f_images.jpg,FALSE
39326,Girls,Apparel,Bottomwear,Leggings,Black,Summer,2012,Casual,Gini and Jony Girls Black Leggings,https://assets.myntassets.com/v1/images/style/properties/359391f6a4b560ca2821952c86f2528d_images.jpg,FALSE
57108,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Elle Women White Top,https://assets.myntassets.com/v1/images/style/properties/Elle-Women-Off-White-Top_fc946c27647d89922ddab83c7d111f6e_images.jpg,FALSE
39177,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Aneri Women Purple Printed Kurta,https://assets.myntassets.com/v1/images/style/properties/dfbf52cf49af23f4027b19b176aeab57_images.jpg,FALSE
25528,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,Wrangler Women Salena Navy Blue Check Shirt,https://assets.myntassets.com/v1/images/style/properties/2c243f70519d020e2cd384daaa3859aa_images.jpg,FALSE
6881,Women,Apparel,Topwear,Tops,Peach,Summer,2011,Casual,Forever New Women Sleeveless Peach Top,https://assets.myntassets.com/v1/images/style/properties/b02cc79347495d77d3aa232168967461_images.jpg,FALSE
46248,Women,Apparel,Topwear,Tops,Teal,Summer,2012,Casual,Fusion Beats Women Teal Top,https://assets.myntassets.com/v1/images/style/properties/47b6ed9f2811ce22acd56739a71e5526_images.jpg,FALSE
31128,Girls,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Gini and Jony Girls Printed Teal Dress,https://assets.myntassets.com/v1/images/style/properties/73bdd9b109c5648fb93b144ebc338f94_images.jpg,FALSE
18690,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015,Casual,Hanes Women Pack of Three 100% Cotton Plain Bikini Briefs,https://assets.myntassets.com/v1/images/style/properties/2d0a85a08e8f8e96d5f2dda26c668531_images.jpg,TRUE
43508,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual,French Connection Women Navy Blue Striped Dress,https://assets.myntassets.com/v1/images/style/properties/657bd13033f4ebe08c104a54c15e0619_images.jpg,FALSE
27871,Women,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Scullers For Her Striped White Shirt,https://assets.myntassets.com/v1/images/style/properties/199a5527eaf5f4779bb674dc1014bca6_images.jpg,FALSE
27429,Women,Apparel,Topwear,Tshirts,Pink,Winter,2015,Casual,Jockey Women Pink T-shirt,https://assets.myntassets.com/v1/images/style/properties/Jockey-Women-Pink-V-neck-T-Shirt_7850c268dae2c54233299b4acebc22a8_images.jpg,FALSE
28461,Women,Apparel,Bottomwear,Capris,Black,Summer,2012,Casual,Urban Yoga Women Black Capris,https://assets.myntassets.com/v1/images/style/properties/fab1a3d3d4008fcbd3a726628eade9eb_images.jpg,FALSE
4980,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Palm Tree Girl's Benita Blue Kidswear,https://assets.myntassets.com/v1/images/style/properties/b791e8e0efd2b9b9b596e4e1100e4408_images.jpg,FALSE
39721,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,Arrow Woman Grey Printed Top,https://assets.myntassets.com/v1/images/style/properties/0945019ba57af5e25ea72223062a934c_images.jpg,FALSE
25970,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Femella Women White Top,https://assets.myntassets.com/v1/images/style/properties/b8d83c73dbdbae9ab0e3caac7481323c_images.jpg,FALSE
11379,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual,United Colors Of Benetton Women Winter Blue Top,https://assets.myntassets.com/v1/images/style/properties/6ddb251281d71af06054a0a2180a8821_images.jpg,FALSE
33029,Women,Apparel,Topwear,Kurtis,Off White,Summer,2012,Ethnic,Mother Earth Women Printed Off White Kurti,https://assets.myntassets.com/v1/images/style/properties/dee40da56472913e3369befe26d05454_images.jpg,FALSE
18200,Women,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Jealous 21 Women Stripes Red Sweater,https://assets.myntassets.com/v1/images/style/properties/1cf668ca7e11ab6158c19a0d7139684e_images.jpg,FALSE
8785,Women,Apparel,Topwear,Jackets,Pink,Fall,2011,Casual,Lotto Women Cathy Pink Jacket,https://assets.myntassets.com/v1/images/style/properties/1d5f9c47ddc8f42deca41e8a17335847_images.jpg,FALSE
59630,Women,Apparel,Saree,Sarees,Orange,Fall,2012,Ethnic,FNF Orange Wedding Collection Sari,https://assets.myntassets.com/v1/images/style/properties/FNF-Orange-Wedding-Collection-Sari_e2d5373eb2df32dd3da8d40da145b9c2_images.jpg,FALSE
45861,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012,Ethnic,Vishudh Women Maroon Kurta,https://assets.myntassets.com/v1/images/style/properties/4081e7e7d2ccc888b7ec80ae02de8606_images.jpg,FALSE
3963,Women,Apparel,Topwear,Tops,Black,Summer,2011,Casual,Jealous 21 Women Black V Neck Party Top,https://assets.myntassets.com/v1/images/style/properties/b8ca3f420804f9237ea5751a21567ec8_images.jpg,FALSE
56812,Women,Apparel,Topwear,Kurtis,Multi,Summer,2012,Ethnic,Aneri Women Multi Coloured Kurti,https://assets.myntassets.com/v1/images/style/properties/Aneri-Women-Multi-Coloured-Tunic_de9676a4ab7685a914dfe8a06a4720ba_images.jpg,FALSE
39183,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,Aneri Women Multi Coloured Kurta,https://assets.myntassets.com/v1/images/style/properties/9f2b75ce4b48cd78937c6482c9e90225_images.jpg,FALSE
26359,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Arrow Women Black Top,https://assets.myntassets.com/v1/images/style/properties/40014fbb0362937401e076119468d633_images.jpg,FALSE
